ID;Label;Interval;type;Degree;Weighted Degree;Eccentricity;Closeness Centrality;Harmonic Closness Centrality;Betweeness Centrality;PageRank;Component Number;Authority;Hub;stat_inf_class;clustering;Number of triangles;Modularity Class;Eigen Centrality
Laboda-paréj;Laboda-paréj;;dish;4;4.0;6.0;0.28917329643721895;0.31875996810207347;188.43933997192082;6.557764516570805E-4;0;0.008042896;0.020184182;20;0.0;0;1;0.060844137297584006
lachrymatory factor;lachrymatory factor;;molecule;2;2.0;6.0;0.24238909828935923;0.26042663476873834;5.442725192681713;4.104668420258436E-4;0;0.0023360765;0.0058625434;6;0.0;0;2;0.01643727477597349
lactic acid;lactic acid;;molecule;10;10.0;6.0;0.24366074030894783;0.2653508771929812;702.4449348469043;0.0016208941705625186;0;0.0013619947;0.0034180174;31;0.0;0;1;0.01391987820659368
lactic acid volatiles;lactic acid volatiles;;molecule;1;1.0;8.0;0.2116991643454039;0.22196400091136836;0.0;3.306740483970332E-4;0;9.010941E-5;2.2613571E-4;25;0.0;0;1;0.00110439077801639
lactucin;lactucin;;molecule;1;1.0;8.0;0.18297220398336617;0.1899621212121208;0.0;5.402033926668684E-4;0;8.755276E-6;2.197192E-5;21;0.0;0;3;3.294945068609037E-4
lágy túró;lágy túró;;ingredient;4;4.0;7.0;0.23522791221159256;0.254890066074276;35.976197661083006;7.383326106590683E-4;0;0.0018456273;7.354361E-4;31;0.0;0;1;0.007221206875018352
Lapos tészta;Lapos tészta;;dish;5;5.0;6.0;0.3216621777606772;0.35576156299840517;240.54733651334283;7.171811574811403E-4;0;0.017436506;0.0437581;15;0.0;0;1;0.1241758346107538
Lapos tüdő, máj;Lapos tüdő, máj;;dish;10;10.0;6.0;0.3305654408857256;0.36738437001594876;1530.9124218462487;0.0014018783374626384;0;0.02387787;0.059923135;14;0.0;0;2;0.16732740484321207
Lása, azaz laskagomba;Lása, azaz laskagomba;;dish;5;5.0;6.0;0.299534217126478;0.3310007974481657;275.78694799792936;7.63490972440352E-4;0;0.011127459;0.02792512;35;0.0;0;2;0.07851635739445503
Laska;Laska;;dish;10;10.0;6.0;0.3430447271235125;0.38131977671451345;1170.9879104207357;0.001289999112109699;0;0.024162082;0.060636375;33;0.0;0;2;0.17342504132518136
laskagomba;laskagomba;;ingredient;3;3.0;7.0;0.2536407766990291;0.27257917521075403;208.59022688871994;6.519519606369669E-4;0;0.0028168084;0.0011224288;3;0.0;0;0;0.009252348055970994
Leány-sarjával, azaz friss tormahajtással;Leány-sarjával, azaz friss tormahajtással;;dish;13;13.0;6.0;0.346744089589382;0.38498803827751166;4276.025275119106;0.0018270408524580953;0;0.035729297;0.08966509;30;0.0;0;2;0.24955698129151374
Lémonyával, azaz citrommal;Lémonyával, azaz citrommal;;dish;11;11.0;6.0;0.34136382196815024;0.37928628389154684;968.4628845049913;0.001325702581312888;0;0.0343884;0.08630004;37;0.0;0;2;0.23839101139759025
lencse;lencse;;ingredient;3;3.0;7.0;0.25914445133292;0.27633002961950387;12.046471564816578;5.536263474138153E-4;0;0.0049473466;0.001971394;28;0.0;0;2;0.014339272549740201
Lencseleves;Lencseleves;;dish;10;10.0;6.0;0.3324055666003976;0.36939792663476845;1438.206952249591;0.0013607424347205964;0;0.022462051;0.056370046;28;0.0;0;2;0.15740991336911944
Lencse olajjal;Lencse olajjal;;dish;5;5.0;6.0;0.28406388039415564;0.31385566188197717;217.17094116345726;7.83075700315268E-4;0;0.008072215;0.020257771;28;0.0;0;2;0.057160088702375406
Lengyel cibre;Lengyel cibre;;dish;6;6.0;6.0;0.31920580374188623;0.3563995215311001;218.67799990394423;7.891795068074325E-4;0;0.024936236;0.062579185;36;0.0;0;2;0.17160652687756264
Lengyel lév;Lengyel lév;;dish;6;6.0;6.0;0.28214647316908537;0.30909090909090875;277.50910571226194;8.987020022091241E-4;0;0.0051839286;0.013009404;15;0.0;0;0;0.03983428227241548
lenmagolaj;lenmagolaj;;ingredient;5;5.0;7.0;0.2941590429275158;0.3204773296878574;1784.3277892735268;0.0012055079601058965;0;0.0062207384;0.0024788156;27;0.0;0;0;0.024209282329753983
lenolaj;lenolaj;;ingredient;7;7.0;7.0;0.2912891986062718;0.3196599453178413;1140.9131137254742;0.001183962493157528;0;0.011809444;0.004705775;27;0.0;0;2;0.03950908724614356
liba;liba;;ingredient;5;5.0;7.0;0.296243798724309;0.3249231032125781;203.27974320304608;7.806075718655216E-4;0;0.0077423174;0.0030851315;30;0.0;0;0;0.03252533949170697
liba- vagy kacsaaprólék;liba- vagy kacsaaprólék;;ingredient;4;4.0;7.0;0.30355846042120554;0.33023467760309994;244.28809585515882;6.56288191131095E-4;0;0.009212708;0.0036710477;30;0.0;0;0;0.03828574497892928
Liktáriomok, azaz befőzöttek csinálásához megkívánt méz készítés;Liktáriomok, azaz befőzöttek csinálásához megkívánt méz készítés;;dish;4;4.0;6.0;0.31159150204994407;0.34477671451355646;242.48895180027563;6.385316982874288E-4;0;0.010285182;0.025811372;5;0.0;0;1;0.07509722839353666
limonene;limonene;;molecule;18;18.0;6.0;0.30455373406193076;0.34467703349282225;3327.4536598047634;0.0025531756116046658;0;0.0118463915;0.029729327;24;0.0;0;3;0.08771581171165622
linalool;linalool;;molecule;27;27.0;6.0;0.3372327551432029;0.38251594896331703;13126.078605138275;0.004106609798611549;0;0.019858588;0.04983646;39;0.0;0;1;0.15033855162171603
linoleic acid;linoleic acid;;molecule;1;1.0;8.0;0.17191034340941805;0.17851874003189827;0.0;6.013285618700567E-4;0;1.4070393E-6;3.5310406E-6;5;0.0;0;3;4.4894577867679217E-4
liszt;liszt;;ingredient;61;61.0;5.0;0.32579890880748247;0.3773325358851663;5952.870807866023;0.007211770962360868;0;0.14672665;0.058466896;23;0.0;0;2;0.4108228132622378
Lönye, azaz kenyér- vagy kalácstészta;Lönye, azaz kenyér- vagy kalácstészta;;dish;5;5.0;6.0;0.30951499444650127;0.34130781499202545;882.6994208725421;8.628514891301349E-4;0;0.008948301;0.022456372;35;0.0;0;1;0.06467394420088884
lúd;lúd;;ingredient;8;8.0;5.0;0.3154716981132075;0.34212519936204205;776.2381788669668;0.0011413116324968083;0;0.012360879;0.0049255127;8;0.0;0;0;0.04629418596836956
Ludas kása;Ludas kása;;dish;7;7.0;6.0;0.32797175362887404;0.36343700159489617;611.1058425136633;9.526493060450761E-4;0;0.025938801;0.06509519;30;0.0;0;2;0.1790506241500341
Lúd sülve;Lúd sülve;;dish;4;4.0;6.0;0.2571516456474931;0.2732655502392336;80.50620365474744;6.86740553468502E-4;0;0.0011257746;0.0028252024;28;0.0;0;2;0.009959741808970631
lúdtojás;lúdtojás;;ingredient;4;4.0;7.0;0.29353932584269665;0.3213032581453647;176.3147281037328;6.881987901124452E-4;0;0.0057508433;0.0022915772;5;0.0;0;0;0.025807372530399653
Luther-lév;Luther-lév;;dish;9;9.0;6.0;0.3375050464271296;0.374102870813397;509.95810926816597;0.0010955866705810358;0;0.03183815;0.079900004;8;0.0;0;2;0.22090513530538564
Lyukas kása;Lyukas kása;;dish;4;4.0;6.0;0.299534217126478;0.32988437001594884;216.75257131845632;6.494151416225595E-4;0;0.010571778;0.0265306;31;0.0;0;2;0.07479155216163016
Madár-lév;Madár-lév;;dish;16;16.0;6.0;0.3540872511647607;0.39348086124401893;2520.141471012531;0.0019149981622104079;0;0.036587384;0.09181851;24;0.0;0;2;0.2591009347954707
Magyar lév;Magyar lév;;dish;7;7.0;6.0;0.31135940409683427;0.34732854864433804;362.4449755032347;9.219076435406828E-4;0;0.019576458;0.04912845;38;0.0;0;2;0.13600912273889945
máj;máj;;ingredient;8;8.0;7.0;0.30622710622710625;0.33592788790157335;1419.1040789106237;0.0012225643613983104;0;0.010286298;0.004098844;14;0.0;0;0;0.04055405687733726
majoránna;majoránna;;ingredient;15;15.0;5.0;0.2992125984251969;0.3246411483253601;2817.225033042792;0.0023057760707753117;0;0.024465796;0.009749009;28;0.0;0;2;0.0716380962339171
Majoránna-lév;Majoránna-lév;;dish;13;13.0;6.0;0.33668948852194924;0.3761562998405104;2444.6848990005096;0.0017582037145785277;0;0.02799438;0.07025379;0;0.0;0;2;0.1973236479319341
majoránnavíz;majoránnavíz;;ingredient;1;1.0;7.0;0.21624418003103985;0.2291438824333549;0.0;3.338917744435718E-4;0;5.3103955E-4;2.1160592E-4;5;0.0;0;1;0.0018836177538271435
Máj rántva;Máj rántva;;dish;7;7.0;6.0;0.33560818948213567;0.37147129186602873;571.0724127021784;9.196610962854568E-4;0;0.024582157;0.061690602;14;0.0;0;2;0.17199483535747873
mák;mák;;ingredient;4;4.0;6.0;0.2855191256830601;0.31206140350877326;246.34304865089987;7.138878022766253E-4;0;0.004710405;0.001876986;35;0.0;0;0;0.0205690600504371
Makaróni;Makaróni;;dish;7;7.0;6.0;0.32018383761011104;0.3563995215311004;464.2333905055395;9.654852257343556E-4;0;0.014768866;0.03706347;15;0.0;0;1;0.10856158774744326
malac;malac;;ingredient;6;6.0;5.0;0.308259587020649;0.3336722488038287;403.6874689326585;8.725762535981018E-4;0;0.014600728;0.005818037;6;0.0;0;0;0.05118820697943914
Malac hidegen;Malac hidegen;;dish;13;13.0;6.0;0.35348837209302325;0.3901714513556616;1809.5858765957664;0.0015797513323662275;0;0.037161432;0.09325915;6;0.0;0;2;0.2591545883361979
malachús;malachús;;ingredient;4;4.0;6.0;0.29793300071275836;0.32376395534290403;151.0057896917369;6.696613341031504E-4;0;0.007140488;0.002845318;11;0.0;0;0;0.03106323987996119
malacmáj;malacmáj;;ingredient;4;4.0;7.0;0.26339004410838057;0.28871041239462303;215.1178874234948;7.118923609471849E-4;0;0.0043382416;0.0017286843;20;0.0;0;0;0.01600150417252732
malactüdő;malactüdő;;ingredient;4;4.0;7.0;0.29878484631879915;0.32675723399407725;153.31859049052053;6.479573240841878E-4;0;0.007867586;0.0031350504;6;0.0;0;0;0.03488917336418967
málna;málna;;ingredient;5;5.0;6.0;0.2580246913580247;0.27785087719298257;1867.429126248646;0.0013672278104613729;0;0.002336594;9.3107444E-4;35;0.0;0;1;0.008818248569382733
Malozsa-lév, azaz mazsola-mártás sült alá;Malozsa-lév, azaz mazsola-mártás sült alá;;dish;12;12.0;6.0;0.33969930922389274;0.380522328548644;1030.6699475877033;0.0014423748452867867;0;0.03314384;0.08317673;10;0.0;0;2;0.23207785610393136
maltol;maltol;;molecule;9;9.0;6.0;0.26133166614567055;0.28805821371610835;1099.3566120027435;0.001572036449973556;0;0.002000218;0.005019682;5;0.0;0;1;0.019118967285006713
mandula;mandula;;ingredient;36;36.0;5.0;0.30940044411547;0.34718899521531116;6654.6803905467805;0.004797308848040204;0;0.07623482;0.030377664;10;0.0;0;1;0.2193830321619003
mandulaolaj;mandulaolaj;;ingredient;8;8.0;7.0;0.20754716981132076;0.22087035771246213;5824.0;0.003988059845857556;0;8.3982784E-5;3.346508E-5;5;0.0;0;3;0.0021806343081644444
Mandula-torta;Mandula-torta;;dish;8;8.0;6.0;0.3269456394211967;0.3632974481658691;1404.1202466228399;0.0011212486537890967;0;0.015096625;0.037886012;5;0.0;0;1;0.11120133823815878
marhahús;marhahús;;ingredient;29;29.0;7.0;0.31762917933130697;0.3568181818181818;4969.06822872529;0.003849105562920264;0;0.039989106;0.015934672;18;0.0;0;2;0.12552916461689387
marhahúsleves;marhahúsleves;;ingredient;23;23.0;5.0;0.3312202852614897;0.36564992025518306;2678.0928636684653;0.002718161285974717;0;0.05589854;0.022274187;0;0.0;0;2;0.17209861198611648
marhahús- vagy juhhúsleves;marhahús- vagy juhhúsleves;;ingredient;1;1.0;7.0;0.24851367419738407;0.26343415356573285;0.0;2.9878067080668034E-4;0;0.002519457;0.0010039407;14;0.0;0;2;0.00699179505819435
marhaláb;marhaláb;;ingredient;5;5.0;7.0;0.28034875922199864;0.3075786056049226;208.8922944549184;8.046573667312163E-4;0;0.0061368574;0.0024453914;11;0.0;0;0;0.0245013224185479
marhanyelv;marhanyelv;;ingredient;4;4.0;7.0;0.2807253190060443;0.30698051948052085;110.47785693704861;6.73615878196245E-4;0;0.005503094;0.0021928526;39;0.0;0;0;0.022269721498552594
marha tokahús és bőr;marha tokahús és bőr;;ingredient;4;4.0;7.0;0.2878787878787879;0.3155815675552531;222.28739544976375;6.8677450752969E-4;0;0.005223596;0.0020814838;11;0.0;0;0;0.025252717104930347
marha- vagy juhhúsleves;marha- vagy juhhúsleves;;ingredient;6;6.0;7.0;0.3064516129032258;0.33442128047391306;372.6740478986411;8.93556952177593E-4;0;0.009496104;0.0037839755;8;0.0;0;0;0.04090471429827184
Más birsalma-liktáriom borral s fûszerszámmal;Más birsalma-liktáriom borral s fûszerszámmal;;dish;6;6.0;6.0;0.3008276358402303;0.3318580542264751;942.1266765573162;9.941828149367838E-4;0;0.008907622;0.02235428;5;0.0;0;1;0.06472363579267651
Más egész meggybõl liktáriom;Más egész meggybõl liktáriom;;dish;4;4.0;6.0;0.3153526970954357;0.3473484848484847;258.33119022747366;6.485615137730757E-4;0;0.010259177;0.025746105;39;0.0;0;1;0.07499943731426095
Más egész meggy-liktáriom;Más egész meggy-liktáriom;;dish;4;4.0;6.0;0.31750854538549184;0.35103668261562954;222.96370832650433;6.350372120330277E-4;0;0.012314311;0.0309036;39;0.0;0;1;0.08892801005826526
Másféle fényes birsalma-liktáriom;Másféle fényes birsalma-liktáriom;;dish;3;3.0;6.0;0.299534217126478;0.3274521531100478;218.28036947786612;5.572301818743086E-4;0;0.006542635;0.016419189;5;0.0;0;1;0.047876058670525884
Másféle öntött birsalma-liktáriom;Másféle öntött birsalma-liktáriom;;dish;4;4.0;6.0;0.31702692453545694;0.3484449760765547;339.57595817273295;6.465417998202783E-4;0;0.010642221;0.026707381;5;0.0;0;1;0.07696702194477502
Más fényes birsalma-liktáriom;Más fényes birsalma-liktáriom;;dish;4;4.0;6.0;0.30860095976375046;0.3380183413078147;328.08487384197747;6.780074700883164E-4;0;0.007609248;0.01909593;5;0.0;0;1;0.056770935765625564
Másképpen;Másképpen;;dish;4;4.0;6.0;0.3010442924018725;0.33403110047846923;80.05040217233724;5.967265020305686E-4;0;0.011329923;0.028433202;20;0.0;0;1;0.08303935422297383
Másképpen így;Másképpen így;;dish;3;3.0;6.0;0.24295263004940423;0.26186204146730374;266.0990125552109;6.764469151897569E-4;0;0.0012850196;0.0032248443;35;0.0;0;1;0.011229427255088612
Másképpen így főzd;Másképpen így főzd;;dish;6;6.0;6.0;0.30278884462151395;0.3366028708133971;1471.765948032374;0.001028951594994707;0;0.007879703;0.019774659;35;0.0;0;1;0.058729719541470306
Másképpen ugyanez;Másképpen ugyanez;;dish;14;14.0;6.0;0.33805095026283866;0.37727272727272726;2059.648441652143;0.0017523302933489101;0;0.027125256;0.06807266;3;0.0;0;1;0.1926303751258669
Más meggy-liktáriom;Más meggy-liktáriom;;dish;2;2.0;6.0;0.2905804657629475;0.31840111642743224;64.54830815457898;4.2577496866728773E-4;0;0.0060660574;0.0152231855;39;0.0;0;1;0.043297888134491744
Más meggy-sása, azaz meggy-mártás;Más meggy-sása, azaz meggy-mártás;;dish;5;5.0;6.0;0.31393165602703715;0.3476076555023919;1032.7784370607774;9.197850377202848E-4;0;0.012310031;0.030892866;39;0.0;0;1;0.08774096313108976
Más sárga birsalma-sajt;Más sárga birsalma-sajt;;dish;4;4.0;6.0;0.26067976301839724;0.2785087719298245;6703.002014337768;0.0010271794633502551;0;7.86089E-4;0.0019727407;5;0.0;0;3;0.00859912091904411
mazsola;mazsola;;ingredient;29;29.0;5.0;0.30622710622710625;0.34007177033492847;2688.4764709316014;0.0034951755766072772;0;0.073403165;0.029249322;10;0.0;0;1;0.20865015488199792
meggy;meggy;;ingredient;13;13.0;6.0;0.3103192279138827;0.3400917065390759;2483.106697315611;0.002179541001040607;0;0.013365352;0.005325765;39;0.0;0;1;0.04745965505158997
meggylé;meggylé;;ingredient;5;5.0;6.0;0.3057790782735918;0.3310606060606072;800.7561620025723;8.66963586127538E-4;0;0.0058527724;0.0023321908;39;0.0;0;1;0.025124900859456463
Meggy-sása, azaz meggy-mártás, sült alá;Meggy-sása, azaz meggy-mártás, sült alá;;dish;11;11.0;6.0;0.3284872298624754;0.3668062200956934;1036.7367979287117;0.0013952237031151335;0;0.026766885;0.06717332;37;0.0;0;1;0.1878860377334255
méhviasz;méhviasz;;ingredient;4;4.0;7.0;0.24344787419918462;0.2682074504442911;432.30315623012694;8.086970257138946E-4;0;0.001375965;5.4829224E-4;5;0.0;0;0;0.008777499674885423
menthol;menthol;;molecule;1;1.0;8.0;0.1899568279936378;0.19823422191843174;0.0;5.52712846929987E-4;0;1.4821646E-5;3.7195914E-5;21;0.0;0;3;4.16302109190896E-4
menthone;menthone;;molecule;1;1.0;8.0;0.1899568279936378;0.19823422191843174;0.0;5.52712846929987E-4;0;1.4821646E-5;3.7195914E-5;21;0.0;0;3;4.16302109190896E-4
menyhal;menyhal;;ingredient;3;3.0;7.0;0.28907330567081607;0.3161825017088186;185.47141495991747;5.497790328879517E-4;0;0.00474423;0.0018904642;27;0.0;0;0;0.020315130938358513
Metélt étek;Metélt étek;;dish;3;3.0;6.0;0.2687238829958213;0.2978070175438592;111.86074949555156;5.475184251403734E-4;0;0.0047198716;0.011844837;26;0.0;0;1;0.03597413558841705
metélt tészta;metélt tészta;;ingredient;4;4.0;7.0;0.2510510510510511;0.2714171793119163;39.88269405892412;7.141027159128008E-4;0;0.003655904;0.0014567866;26;0.0;0;1;0.01206688177952795
methanethiol;methanethiol;;molecule;2;2.0;7.0;0.22551928783382788;0.23848826611984417;27.780747255493427;4.644046662613077E-4;0;2.960282E-4;7.4290304E-4;20;0.0;0;0;0.003300695878336111
methional;methional;;molecule;50;50.0;6.0;0.3249125534395647;0.38566586921850043;10859.621555526759;0.00673126669601279;0;0.017012496;0.04269382;30;0.0;0;0;0.1563524973351744
methyl anthranilate;methyl anthranilate;;molecule;4;4.0;6.0;0.2257628949500405;0.238098086124401;89.3280161417537;8.757784719873655E-4;0;3.5015686E-4;8.7874243E-4;35;0.0;0;1;0.003938313759897703
methyl butanoate;methyl butanoate;;molecule;3;3.0;6.0;0.2281036834924966;0.24009170653907352;47.41099204837978;6.697032651253298E-4;0;6.012742E-4;0.0015089387;23;0.0;0;1;0.0051822189399478346
methyl chavicol;methyl chavicol;;molecule;1;1.0;6.0;0.2263742215001354;0.23688197767145022;0.0;3.2671696897579176E-4;0;4.4951367E-4;0.0011280851;12;0.0;0;2;0.003469119697149097
methyl propyl disulfide;methyl propyl disulfide;;molecule;2;2.0;6.0;0.24238909828935923;0.26042663476873834;5.442725192681713;4.104668420258436E-4;0;0.0023360765;0.0058625434;6;0.0;0;2;0.01643727477597349
methyl syringate;methyl syringate;;molecule;1;1.0;6.0;0.25371775417298936;0.27484051036682533;0.0;2.874756638665136E-4;0;0.0029393123;0.0073764054;9;0.0;0;1;0.021338978949619114
méz;méz;;ingredient;84;84.0;5.0;0.33983739837398375;0.4036682615629969;19948.265683564656;0.010746044183400683;0;0.1754415;0.06990904;9;0.0;0;1;0.5021023236035446
mézes bor;mézes bor;;ingredient;4;4.0;7.0;0.2550335570469799;0.27295796308954257;42.52420762145214;7.449717666745772E-4;0;0.0030070774;0.0011982449;35;0.0;0;1;0.00990170089048802
Mikó-lév;Mikó-lév;;dish;7;7.0;6.0;0.3361479694410937;0.3721491228070174;359.5935340605105;9.028698487347579E-4;0;0.02390138;0.05998214;29;0.0;0;2;0.167567949851814
Miskuláncia-saláta;Miskuláncia-saláta;;dish;13;13.0;6.0;0.3054439166971136;0.340151515151515;6802.670936325888;0.0025927431917340668;0;0.008339924;0.020929603;21;0.0;0;3;0.0634870135932452
mogyoró;mogyoró;;ingredient;4;4.0;7.0;0.2762723066754792;0.30443722943723023;1061.1565686594256;0.0010287297663712593;0;0.0028478878;0.0011348191;33;0.0;0;0;0.015090047804063506
Mondola-klödör, azaz mandula-gombóc;Mondola-klödör, azaz mandula-gombóc;;dish;6;6.0;6.0;0.29761480954076186;0.3275318979266347;422.5343302196381;8.552421672549738E-4;0;0.007019412;0.017615682;5;0.0;0;1;0.05475811618439383
Mondola-lév, azaz mandula-lé;Mondola-lév, azaz mandula-lé;;dish;9;9.0;6.0;0.329004329004329;0.3641945773524718;1337.5833437812323;0.0012070508475513547;0;0.015769972;0.039575823;21;0.0;0;1;0.11517647932527646
Mondola-perec, azaz mandula-perec;Mondola-perec, azaz mandula-perec;;dish;4;4.0;6.0;0.26700734589587993;0.28740031897926654;160.1728072071901;6.981382477028319E-4;0;0.0021954293;0.0055095763;5;0.0;0;1;0.018658189755806714
Mondola-pogácsa, azaz mandula-pogácsa;Mondola-pogácsa, azaz mandula-pogácsa;;dish;7;7.0;6.0;0.2653125991748651;0.29234449760765535;665.1861770770763;0.0011302932167647488;0;0.0035827453;0.008991144;5;0.0;0;1;0.03008354162703365
Mondola-sása, azaz mandula-mártás;Mondola-sása, azaz mandula-mártás;;dish;8;8.0;6.0;0.32978303747534515;0.3659090909090905;1008.5903302217034;0.0010596360988708706;0;0.021488195;0.0539261;33;0.0;0;2;0.15129787324889923
Mondola-téj, azaz mandula-tej;Mondola-téj, azaz mandula-tej;;dish;2;2.0;6.0;0.24043715846994534;0.2577352472089306;7.503902064054897;4.103014943201406E-4;0;0.001691098;0.004243926;5;0.0;0;1;0.013475712902817625
Mozsár-fánk;Mozsár-fánk;;dish;5;5.0;6.0;0.3189622281571919;0.3540470494417863;271.68696844334636;7.206545849260436E-4;0;0.014361951;0.036042288;23;0.0;0;1;0.10454410434808292
Murok, azaz sárgarépa tejjel;Murok, azaz sárgarépa tejjel;;dish;5;5.0;6.0;0.3146405720737674;0.3489633173843701;460.62884284753005;7.35118930783625E-4;0;0.01480148;0.037145324;15;0.0;0;2;0.104599227650346
Murokkal, azaz sárgarépával;Murokkal, azaz sárgarépával;;dish;4;4.0;6.0;0.2948853615520282;0.3246810207336522;269.4290718838276;6.471869125632905E-4;0;0.007133548;0.017902115;15;0.0;0;3;0.052089320850223046
muskotály körte;muskotály körte;;ingredient;4;4.0;7.0;0.220231822971549;0.23509341535657202;66.93890426041439;9.408530091128686E-4;0;6.4191106E-4;2.557856E-4;13;0.0;0;1;0.0031030178168403237
Muskotály körte-befőtt;Muskotály körte-befőtt;;dish;2;2.0;6.0;0.25449010654490106;0.2766945773524712;360.3402015055498;4.869623082631035E-4;0;0.0029500667;0.0074033947;13;0.0;0;1;0.02173504536588926
must;must;;ingredient;1;1.0;7.0;0.2268041237113402;0.2395420369104564;0.0;3.2937746077949816E-4;0;7.715106E-4;3.0742775E-4;18;0.0;0;2;0.0025075867832218095
Mustos pecsenye;Mustos pecsenye;;dish;6;6.0;6.0;0.29323044545773413;0.3226076555023922;1478.524642617461;0.0010571086691788247;0;0.007311906;0.018349718;18;0.0;0;2;0.05445793800783128
myrcene;myrcene;;molecule;5;5.0;6.0;0.2795051822133066;0.3113237639553419;235.81391431476428;7.876824160522749E-4;0;0.0070700515;0.017742777;15;0.0;0;3;0.04961426872555662
myristic acid;myristic acid;;molecule;2;2.0;6.0;0.24267053701015964;0.2576555023923432;11.971349847412364;4.2543104965884386E-4;0;0.0017168574;0.0043085706;21;0.0;0;3;0.012474756272825956
myristicin;myristicin;;molecule;9;9.0;6.0;0.26598790964047087;0.2939992025518331;421.1698021897464;0.001268464477868558;0;0.005733265;0.014388019;21;0.0;0;2;0.04249126674553319
nádcukor;nádcukor;;ingredient;54;54.0;5.0;0.3178707224334601;0.36608851674641163;12117.329878336152;0.0073018848519052935;0;0.074837126;0.029820716;5;0.0;0;1;0.22829021806776564
nádcukorszirup;nádcukorszirup;;ingredient;3;3.0;7.0;0.22705051602390006;0.24457165641376122;19.490277780021483;6.153063042259512E-4;0;0.0012272222;4.8901705E-4;5;0.0;0;1;0.005260356550475794
nagy lapu szára;nagy lapu szára;;ingredient;3;3.0;7.0;0.2886740331491713;0.3154619503303728;124.26564487843518;5.56215855757307E-4;0;0.0050928514;0.002029385;25;0.0;0;0;0.024359779982401058
Német lév;Német lév;;dish;16;16.0;6.0;0.34531185460553493;0.3870414673046251;1895.7394727856147;0.001880646860736463;0;0.03855085;0.09674595;0;0.0;0;2;0.2715415103826943
Német rántott;Német rántott;;dish;7;7.0;6.0;0.3405295315682281;0.3757177033492822;585.6061952483215;9.213881709498984E-4;0;0.025585629;0.06420888;38;0.0;0;1;0.1804853355694527
Német tejes étek;Német tejes étek;;dish;5;5.0;6.0;0.30169613857813066;0.33548644338118055;110.81414253172139;7.005167396790129E-4;0;0.013711848;0.03441081;20;0.0;0;1;0.09895374987136474
neral;neral;;molecule;3;3.0;6.0;0.27783316716517115;0.3057216905901109;262.42950677909346;5.891784791899048E-4;0;0.006196436;0.015550379;24;0.0;0;3;0.04306340736266759
nerol;nerol;;molecule;7;7.0;6.0;0.23423928271224434;0.2522328548644331;216.19074274252858;0.001214424344508434;0;7.9478376E-4;0.001994564;35;0.0;0;1;0.009077511499477693
nonanal;nonanal;;molecule;58;58.0;6.0;0.3065639897323066;0.3678030303030302;9500.115521665726;0.008111537586919135;0;0.011213192;0.02813999;11;0.0;0;0;0.12835219336747056
növényi olaj;növényi olaj;;ingredient;3;3.0;7.0;0.29457364341085274;0.3207051720209628;118.79866690694234;5.376196293585476E-4;0;0.0060177697;0.0023979417;28;0.0;0;0;0.026777927675692932
Nyelvet főzni;Nyelvet főzni;;dish;6;6.0;6.0;0.32592592592592595;0.3604066985645932;612.1809586383494;8.701470295376864E-4;0;0.022597589;0.05671019;39;0.0;0;2;0.1560012852826527
Nyers káposzta-saláta;Nyers káposzta-saláta;;dish;6;6.0;6.0;0.31559078897697246;0.34888357256778313;725.4066516426946;8.521081162131693E-4;0;0.0155627895;0.03905588;20;0.0;0;2;0.10996845972866856
Nyers meggy-liktáriom;Nyers meggy-liktáriom;;dish;4;4.0;6.0;0.2680346264828471;0.29164673046251954;140.38000515006976;7.477109713440818E-4;0;0.0033375241;0.008375739;39;0.0;0;1;0.026116094789356992
nyers tojás;nyers tojás;;ingredient;3;3.0;7.0;0.2874828060522696;0.31348826611984626;113.99247426199854;5.598489822635862E-4;0;0.0047691027;0.0019003754;5;0.0;0;0;0.019985506053990465
octanal;octanal;;molecule;3;3.0;6.0;0.252644303414929;0.26969696969696855;100.60353231935797;5.9764987464181E-4;0;9.653363E-4;0.0024225668;5;0.0;0;2;0.009191967749301134
olaj;olaj;;ingredient;15;15.0;7.0;0.2814814814814815;0.30711722488038407;332.6472607893929;0.0019626824730820227;0;0.030465262;0.012139644;33;0.0;0;2;0.08510223252642414
olajmag;olajmag;;ingredient;3;3.0;7.0;0.2841604350781781;0.31181362497152065;151.81722648835486;5.894845201954945E-4;0;0.0039856094;0.0015881767;33;0.0;0;0;0.021490155686197217
Olajos domika, azaz túróból és kenyérbõl készített étel;Olajos domika, azaz túróból és kenyérbõl készített étel;;dish;8;8.0;6.0;0.3361479694410937;0.37073365231259936;649.7525435104683;0.0010285783919173638;0;0.023068104;0.05789098;23;0.0;0;2;0.16244324563764717
Olajos lév;Olajos lév;;dish;9;9.0;6.0;0.3361479694410937;0.37360446570972866;852.1824988130902;0.0011544150436796294;0;0.027180647;0.06821169;27;0.0;0;2;0.1887319894066772
Olaj-spék;Olaj-spék;;dish;11;11.0;6.0;0.34136382196815024;0.37872807017543847;737.4553240690922;0.0013085256335323926;0;0.034876805;0.08752572;8;0.0;0;2;0.24179335794821383
Olasz káposzta;Olasz káposzta;;dish;6;6.0;6.0;0.33161443871479573;0.3666267942583732;1032.856530416936;9.681399488238626E-4;0;0.020669045;0.05187038;21;0.0;0;2;0.14478481370843024
